User_id,Coupon_id,Date_received,prob
2132727,8059,20160711,0.4531714
2132727,2002,20160705,0.4573631
3576567,11660,20160716,0.4573631
5846510,8059,20160702,0.4531714
5846510,3429,20160703,0.4531714
5846510,9983,20160702,0.4531714
6374894,13602,20160728,0.45607236
3058935,11799,20160725,0.46404108
4808174,9983,20160719,0.4531714
4808174,8059,20160728,0.4531714
6132206,13602,20160720,0.45607236
3598071,13602,20160718,0.45607236
3075831,13602,20160721,0.45607236
6948338,708,20160705,0.4573631
6456818,8306,20160704,0.48091257
6456818,8306,20160709,0.48091257
3887865,9983,20160710,0.4531714
3887865,13602,20160701,0.45607236
3887865,8059,20160710,0.4531714
6217202,2978,20160727,0.4531714
3371769,1505,20160706,0.4582683
3901689,7083,20160727,0.47015664
5197298,13602,20160717,0.45607236
4175097,10418,20160720,0.4531714
4687346,8059,20160712,0.4531714
4687346,13602,20160723,0.45607236
4687346,3429,20160712,0.4531714
4687346,9983,20160723,0.4531714
2608377,3716,20160715,0.4582683
2608377,3331,20160704,0.4622502
4693490,13602,20160704,0.45607236
6791666,3561,20160716,0.4582683
5231090,9983,20160727,0.4531714
2225913,9983,20160701,0.4531714
2758905,10418,20160706,0.4531714
6042098,13602,20160712,0.45607236
2373369,8059,20160721,0.4531714
2373369,3429,20160723,0.4531714
6585842,13602,20160715,0.45607236
3949305,13602,20160731,0.45607236
3439353,3429,20160706,0.4531714
2262777,2978,20160713,0.4531714
2657529,13602,20160717,0.45607236
6641138,9599,20160714,0.4582683
2545401,3992,20160720,0.4531714
5879282,13828,20160721,0.48550153
5879282,13828,20160723,0.48550153
5879282,13602,20160718,0.45607236
3860217,10418,20160705,0.4531714
2161401,13602,20160723,0.45607236
3102459,3429,20160705,0.4531714
2868987,9983,20160724,0.4531714
4707830,3543,20160713,0.4582683
4975094,13602,20160727,0.45607236
4975094,10438,20160719,0.4531714
4068603,9983,20160711,0.4531714
3561723,13602,20160725,0.45607236
3561723,8059,20160719,0.4531714
3824379,10438,20160714,0.4531714
3824379,13602,20160713,0.45607236
3824379,10418,20160711,0.4531714
7131638,9565,20160715,0.4582683
2389755,13602,20160726,0.45607236
2660091,3565,20160723,0.4573631
6904310,13602,20160721,0.45607236
2277627,9983,20160722,0.4531714
2277627,8059,20160724,0.4531714
2277627,13602,20160704,0.45607236
5091830,4174,20160706,0.4573631
3202299,10418,20160702,0.4531714
3202299,9983,20160702,0.4531714
3732219,10418,20160718,0.4531714
2951421,8137,20160704,0.4582683
5379578,13602,20160713,0.45607236
3478269,9562,20160729,0.4573631
2575101,3429,20160711,0.4531714
2575101,8059,20160720,0.4531714
3370749,9983,20160713,0.4531714
3900669,14,20160718,0.4573631
2197245,10597,20160727,0.4578835
6765050,9983,20160703,0.4531714
3527421,13602,20160703,0.45607236
3527421,9983,20160729,0.4531714
2098941,4863,20160714,0.4573631
5514746,8059,20160703,0.4531714
2235645,5488,20160725,0.4582683
4482554,13602,20160703,0.45607236
4482554,10438,20160709,0.4531714
2505981,13602,20160725,0.45607236
2381565,9983,20160729,0.4531714
4765178,13602,20160715,0.45607236
4765178,13320,20160730,0.4573631
6863354,13602,20160724,0.45607236
6875642,10438,20160706,0.4531714
2525949,13602,20160723,0.45607236
5609978,10418,20160701,0.4531714
5609978,2978,20160706,0.4531714
6946298,13602,20160703,0.45607236
2295039,9983,20160712,0.4531714
5931518,12076,20160725,0.48438475
5931518,12076,20160714,0.48438475
5931518,9983,20160725,0.4531714
5931518,12076,20160716,0.48438475
2444031,9983,20160714,0.4531714
2190591,12963,20160724,0.4573631
2190591,5743,20160702,0.4582683
5701118,10418,20160704,0.4531714
5701118,2978,20160729,0.4531714
4164351,13602,20160711,0.45607236
4165887,4251,20160725,0.4573631
2731263,13602,20160711,0.45607236
5473790,13602,20160717,0.45607236
3268863,10418,20160721,0.4531714
3268863,2978,20160724,0.4531714
6539774,7747,20160702,0.4573631
6545918,13602,20160727,0.45607236
5516798,8059,20160706,0.4531714
3943167,9983,20160715,0.4531714
3943167,13602,20160706,0.45607236
5016062,10418,20160711,0.4531714
6066686,9983,20160712,0.4531714
2643711,9983,20160713,0.4531714
3829503,9983,20160703,0.4531714
2912511,1271,20160706,0.45933378
2912511,20,20160731,0.45933378
5833214,12814,20160730,0.4582683
3311871,13602,20160725,0.45607236
3316479,8181,20160722,0.48239356
3316479,8181,20160722,0.48239356
3316479,8181,20160707,0.48239356
3316479,8181,20160707,0.48239356
3316479,8181,20160714,0.48239356
3847935,10418,20160712,0.4531714
4112127,5867,20160719,0.4631611
3983103,4277,20160708,0.4573631
3328767,10418,20160721,0.4531714
3067647,2920,20160728,0.46728924
6687235,2978,20160716,0.4531714
5648899,13602,20160723,0.45607236
4355587,13602,20160714,0.45607236
4355587,3429,20160705,0.4531714
5928451,13602,20160703,0.45607236
5928451,2978,20160723,0.4531714
5928451,10438,20160703,0.4531714
5928451,10418,20160703,0.4531714
5676547,13602,20160715,0.45607236
5231107,12559,20160711,0.47584894
5231107,12559,20160709,0.47584894
6287875,7024,20160707,0.4573631
6032899,11838,20160728,0.4573631
6032899,10418,20160704,0.4531714
4466179,11799,20160722,0.46404108
6048259,4277,20160702,0.4573631
4217347,3429,20160715,0.4531714
4217347,8059,20160727,0.4531714
5842435,13602,20160705,0.45607236
5842435,9983,20160718,0.4531714
4813315,9983,20160710,0.4531714
4813315,13602,20160710,0.45607236
7200259,2920,20160730,0.46728924
6437383,10418,20160702,0.4531714
6437383,2978,20160725,0.4531714
5924359,13602,20160723,0.45607236
5948935,9989,20160730,0.4573631
4907527,8059,20160727,0.4531714
4907527,9983,20160718,0.4531714
6514183,13602,20160724,0.45607236
7079431,3484,20160720,0.50411564
7079431,4153,20160716,0.5241903
7079431,4153,20160730,0.50086015
7079431,4153,20160726,0.5004092
7079431,3484,20160718,0.49892408
4204039,9983,20160714,0.4531714
4204039,8059,20160724,0.4531714
4738567,5961,20160730,0.4573631
4738567,5067,20160722,0.4622502
4228615,7093,20160730,0.4578835
5813767,1904,20160715,0.4572814
5611015,8007,20160724,0.4587889
6403591,13602,20160725,0.45607236
6403591,2096,20160718,0.4582683
5359111,9996,20160722,0.4573631
4317703,11876,20160703,0.4573631
6448651,13602,20160727,0.45607236
6448651,10438,20160701,0.4531714
5674507,10438,20160728,0.4531714
6795787,11799,20160720,0.46404108
6795787,13602,20160723,0.45607236
6021643,2978,20160722,0.4531714
7093771,11894,20160727,0.47677776
7093771,1904,20160727,0.47677776
5858827,10418,20160723,0.4531714
5858827,3429,20160706,0.4531714
5858827,2978,20160726,0.4531714
7176715,6393,20160714,0.4770154
7176715,6393,20160713,0.4770154
6150667,13602,20160712,0.45607236
6150667,9983,20160729,0.4531714
5129743,9793,20160708,0.47763294
5129743,9793,20160727,0.47763294
5129743,9793,20160720,0.47763294
5129743,13602,20160728,0.45607236
6702607,5143,20160719,0.4626398
6702607,13602,20160719,0.45607236
6702607,10418,20160717,0.4531714
4911631,8059,20160703,0.4531714
4930063,10438,20160713,0.4531714
6776335,2978,20160721,0.4531714
5541391,10418,20160724,0.4531714
7132687,13602,20160725,0.45607236
5052943,13602,20160728,0.45607236
5618191,13602,20160718,0.45607236
7206415,2978,20160725,0.4531714
7206415,10418,20160711,0.4531714
7206415,13602,20160715,0.45607236
6704659,3429,20160701,0.4531714
6704659,8059,20160711,0.4531714
5964307,8059,20160701,0.4531714
7282195,14030,20160703,0.4582683
6511123,3429,20160712,0.4531714
6511123,13602,20160712,0.45607236
6511123,8059,20160712,0.4531714
7039507,3543,20160729,0.4582683
5002771,13602,20160717,0.45607236
7110163,13602,20160721,0.45607236
6594067,9983,20160701,0.4531714
6594067,12807,20160731,0.4573631
6594067,13602,20160710,0.45607236
4259347,8059,20160701,0.45866618
4259347,12713,20160704,0.45866618
5325331,10418,20160705,0.4531714
6382099,13602,20160701,0.45607236
6382099,10342,20160721,0.4664761
7174675,6922,20160715,0.4573631
7213591,4203,20160730,0.4573631
4900375,9983,20160712,0.4531714
5453335,2978,20160710,0.4531714
6522391,13602,20160718,0.45607236
6276631,13602,20160726,0.45607236
6550039,12250,20160725,0.46262974
6550039,13602,20160728,0.45607236
6550039,13027,20160725,0.4631611
7342615,3429,20160713,0.4531714
7342615,8059,20160712,0.4531714
7149079,785,20160725,0.4582683
4276759,8059,20160706,0.4531714
6921751,9983,20160711,0.4531714
5651995,13602,20160729,0.45607236
4871707,2414,20160731,0.4582683
5148187,2978,20160711,0.4531714
5953051,3429,20160729,0.4531714
5953051,8059,20160705,0.4531714
6026779,3992,20160705,0.4531714
5793307,4800,20160724,0.4573631
6843931,9983,20160725,0.4531714
6843931,13602,20160711,0.45607236
5799451,13602,20160702,0.45607236
6886939,13602,20160724,0.45607236
5612059,4277,20160731,0.4573631
5122591,5858,20160710,0.4645536
7220767,11770,20160713,0.4578835
5939743,9983,20160710,0.4531714
5939743,13602,20160710,0.45607236
6753823,2978,20160731,0.4531714
6492703,10418,20160703,0.4531714
6492703,10438,20160704,0.4531714
4710943,10438,20160710,0.4531714
5500447,10855,20160727,0.4578835
5767711,8059,20160715,0.4531714
5786143,6939,20160713,0.4587889
5786143,13602,20160712,0.45607236
5045791,10438,20160718,0.4531714
4332067,2978,20160720,0.4531714
4347427,9983,20160715,0.4531714
5935651,3992,20160706,0.4531714
6728227,13602,20160725,0.45607236
6473251,13602,20160723,0.45607236
7278115,3429,20160713,0.4531714
7026211,785,20160731,0.4582683
4937251,2978,20160712,0.4531714
4418083,3429,20160726,0.4531714
5812771,3589,20160714,0.4573631
5812771,4277,20160718,0.4573631
5868067,10438,20160714,0.4531714
4337191,13602,20160710,0.45607236
4337191,3429,20160714,0.4531714
4337191,9983,20160713,0.4531714
6733351,1904,20160705,0.45571774
5191207,2978,20160731,0.4531714
5197351,10418,20160703,0.4531714
5197351,13602,20160712,0.45607236
4417063,2978,20160725,0.4531714
5212711,8007,20160720,0.4587889
7058983,13602,20160724,0.45607236
6825511,10273,20160716,0.4631611
5790247,8059,20160704,0.4531714
5790247,10331,20160726,0.4573631
6343207,13602,20160724,0.45607236
5040679,13602,20160729,0.45607236
6631975,9983,20160722,0.4531714
6631975,13602,20160723,0.45607236
5605927,12559,20160721,0.4582683
5612071,1904,20160712,0.45571774
5350951,7212,20160708,0.4578835
6160939,3780,20160704,0.45866618
6160939,160,20160705,0.4623555
6443563,3197,20160713,0.4573631
6185515,1574,20160731,0.4573631
6216235,13602,20160725,0.45607236
4680235,2978,20160728,0.4531714
4680235,5482,20160712,0.47893095
4680235,11483,20160712,0.48901623
4680235,11483,20160719,0.48901623
4680235,10425,20160712,0.4794165
4680235,5482,20160719,0.47893095
4680235,5482,20160729,0.47893095
6541867,3992,20160730,0.4531714
6541867,13506,20160706,0.4582683
4710955,10418,20160721,0.4531714
5248555,8012,20160729,0.46447578
4729387,9983,20160711,0.4531714
5826091,8170,20160726,0.4626398
6096427,9983,20160705,0.4531714
6096427,3429,20160726,0.4531714
6096427,8059,20160723,0.4531714
6111787,13602,20160726,0.45607236
6111787,9983,20160717,0.4531714
5067307,662,20160705,0.47467294
5067307,1528,20160705,0.47467294
5067307,4912,20160705,0.47467294
6913579,13602,20160726,0.45607236
6913579,9983,20160702,0.4531714
6154795,3429,20160704,0.4531714
6154795,8059,20160703,0.4531714
6955567,9983,20160719,0.4531714
6955567,13602,20160727,0.45607236
6215215,13602,20160723,0.45607236
4967983,13476,20160715,0.4631611
7133743,4383,20160706,0.4573631
6669871,5239,20160701,0.4622502
6669871,8129,20160728,0.4573631
6408751,11894,20160721,0.47677776
6408751,1904,20160721,0.47677776
5123635,9983,20160714,0.4531714
5123635,13602,20160713,0.45607236
5138995,8059,20160705,0.4531714
5138995,3429,20160711,0.4531714
6204979,13602,20160727,0.45607236
4638259,6264,20160706,0.48391253
4638259,6264,20160726,0.48391253
4638259,6264,20160722,0.48391253
7286323,5366,20160708,0.4578835
5777971,13602,20160721,0.45607236
4475443,9983,20160711,0.4531714
4217395,8059,20160703,0.4531714
5360179,10418,20160707,0.4531714
5933623,8059,20160705,0.4531714
5933623,13602,20160703,0.45607236
5933623,9983,20160714,0.4531714
6207031,7747,20160721,0.4573631
5439031,9983,20160725,0.4531714
7312951,10418,20160720,0.4531714
4717111,13602,20160728,0.45607236
6363703,13602,20160728,0.45607236
5853751,2978,20160724,0.4531714
6397495,13602,20160714,0.45607236
5353015,13602,20160723,0.45607236
5401147,13602,20160720,0.45607236
4885051,9983,20160728,0.4531714
4368955,10418,20160713,0.4531714
4636219,8059,20160703,0.4531714
4636219,3429,20160704,0.4531714
4636219,11799,20160717,0.46591353
6577723,9914,20160726,0.4582683
6092347,11799,20160716,0.4572814
6092347,12429,20160716,0.4631611
6642235,13602,20160726,0.45607236
5078587,8059,20160723,0.4531714
5078587,3429,20160711,0.4531714
5625403,13602,20160731,0.45607236
4845115,10654,20160724,0.4573631
7237183,13602,20160723,0.45607236
6745663,12807,20160713,0.4573631
6745663,9983,20160702,0.4531714
6244927,4727,20160720,0.48141003
6244927,4727,20160714,0.48141003
5464639,13602,20160720,0.45607236
4696639,8059,20160704,0.4531714
4435519,1699,20160723,0.4573631
6794815,9983,20160726,0.4531714
7329343,8181,20160723,0.48239356
7329343,8181,20160728,0.48239356
6079039,13602,20160718,0.45607236
4521535,673,20160705,0.4631611
4527679,13602,20160713,0.45607236
4527679,8059,20160715,0.4531714
5587519,9983,20160727,0.4531714
5587519,6325,20160701,0.4573631
5587519,8059,20160713,0.4531714
6681151,13602,20160724,0.45607236
4326979,3445,20160720,0.4582683
4326979,13602,20160717,0.45607236
7226947,360,20160712,0.47584894
7226947,360,20160708,0.47584894
7226947,360,20160714,0.47584894
7226947,360,20160713,0.47584894
4201027,13602,20160722,0.45607236
4201027,9983,20160728,0.4531714
4201027,8059,20160705,0.4531714
6047299,13602,20160718,0.45607236
6833731,10298,20160730,0.4573631
4560451,13602,20160704,0.45607236
4560451,10438,20160722,0.4531714
7190083,13602,20160705,0.45607236
5623363,13602,20160705,0.45607236
6685255,9983,20160712,0.4531714
6685255,13602,20160717,0.45607236
6685255,8059,20160703,0.4531714
5901895,12996,20160730,0.46728924
7278151,10418,20160704,0.4531714
7278151,13602,20160725,0.45607236
6765127,8059,20160728,0.4531714
6765127,3429,20160729,0.4531714
6765127,13602,20160711,0.45607236
5456455,13602,20160705,0.45607236
5493319,9983,20160728,0.4531714
5241415,4013,20160724,0.4626398
5241415,4405,20160724,0.4573631
4734535,3992,20160708,0.4531714
6832711,10453,20160712,0.4573631
6832711,53,20160702,0.4622502
5330503,13602,20160729,0.45607236
6912583,13602,20160712,0.45607236
6912583,10438,20160721,0.4531714
5114443,8975,20160708,0.4582683
6951499,13602,20160706,0.45607236
6951499,10418,20160710,0.4531714
6951499,2978,20160724,0.4531714
4598347,2978,20160714,0.4531714
4625995,13602,20160730,0.45607236
4389451,4727,20160701,0.48091257
4389451,429,20160712,0.458762
4389451,4727,20160724,0.48091257
5983819,13602,20160703,0.45607236
5983819,10438,20160703,0.4531714
5744203,2601,20160723,0.46665826
7341643,12713,20160711,0.45360452
7341643,13602,20160726,0.45607236
7157323,9983,20160703,0.4531714
5092939,10217,20160718,0.48715904
5092939,10217,20160717,0.48715904
6407755,9983,20160719,0.4531714
5102155,13602,20160718,0.45607236
4870735,9983,20160712,0.4531714
5171791,10418,20160703,0.4531714
5177935,13602,20160713,0.45607236
5177935,4160,20160704,0.4582683
7014991,13602,20160720,0.45607236
6231631,8059,20160705,0.4531714
6231631,3429,20160702,0.4531714
4397647,13602,20160727,0.45607236
7024207,13602,20160703,0.45607236
7024207,2978,20160728,0.4531714
5721679,2978,20160706,0.4531714
5721679,13602,20160705,0.45607236
6775375,13602,20160726,0.45607236
7337551,10418,20160711,0.4531714
5776975,6647,20160717,0.4573631
4999759,6746,20160723,0.4573631
5288527,13602,20160713,0.45607236
6621775,3429,20160711,0.4531714
5838415,8306,20160725,0.4582683
4812367,2902,20160703,0.45615125
6412879,13602,20160721,0.45607236
7268947,13602,20160720,0.45607236
6239827,8306,20160730,0.4582683
6798931,2002,20160712,0.4573631
6823507,13602,20160728,0.45607236
4224595,13181,20160721,0.4609221
4224595,13181,20160718,0.4609221
5287507,13602,20160712,0.45607236
4783699,13602,20160729,0.45607236
5336659,13602,20160728,0.45607236
5900887,10418,20160718,0.4531714
5900887,2978,20160725,0.4531714
5642839,13602,20160703,0.45607236
5731927,1904,20160702,0.45571774
5040727,13602,20160720,0.45607236
6103639,13602,20160729,0.45607236
6103639,9983,20160706,0.4531714
6103639,10438,20160705,0.4531714
5612119,10418,20160705,0.4531714
7188055,2978,20160725,0.4531714
6146647,4914,20160727,0.4582683
6164059,9983,20160711,0.4531714
5647963,13602,20160706,0.45607236
4382299,13602,20160718,0.45607236
6753883,13602,20160720,0.45607236
4406875,9983,20160716,0.4531714
7294555,8182,20160706,0.47584894
7294555,8182,20160701,0.47584894
7294555,8182,20160712,0.47584894
4477531,13602,20160726,0.45607236
5789275,10418,20160706,0.4531714
5024347,3429,20160712,0.4531714
5024347,13602,20160724,0.45607236
5024347,8059,20160710,0.4531714
6078043,13602,20160705,0.45607236
5558875,13602,20160720,0.45607236
5859931,13602,20160718,0.45607236
6209119,10418,20160703,0.4531714
7293535,2601,20160714,0.45989317
7293535,13602,20160725,0.45607236
7053919,8059,20160704,0.4531714
4458079,8668,20160716,0.4587889
4805215,13602,20160723,0.45607236
5645923,4277,20160706,0.47799376
5645923,4277,20160703,0.47799376
5645923,6480,20160722,0.4631611
5645923,4277,20160719,0.47799376
5655139,3429,20160705,0.4531714
5655139,2978,20160705,0.4531714
5655139,9983,20160701,0.4531714
6466147,13602,20160729,0.45607236
4377187,13602,20160721,0.45607236
5188195,499,20160719,0.4578835
7292515,2096,20160707,0.4582683
7292515,13602,20160705,0.45607236
5735011,2111,20160703,0.4626398
7314019,9465,20160724,0.4573631
4976227,13602,20160715,0.45607236
6303331,13602,20160720,0.45607236
4342375,13602,20160712,0.45607236
7282279,6500,20160709,0.4573631
7027303,10438,20160701,0.4531714
4422247,11802,20160714,0.47477573
4422247,5229,20160704,0.4613502
4422247,11802,20160706,0.47477573
4965991,13602,20160728,0.45607236
6806119,896,20160702,0.4587889
6090343,13602,20160727,0.45607236
6944359,10418,20160717,0.4531714
4854379,10438,20160711,0.4531714
7229035,13602,20160704,0.45607236
5425771,9553,20160719,0.47584894
5425771,9553,20160711,0.47584894
4700779,13602,20160718,0.45607236
4980331,13602,20160701,0.45607236
7096939,13602,20160701,0.45607236
4482667,2978,20160719,0.4531714
4746859,13602,20160712,0.45607236
5554795,9983,20160703,0.4531714
5554795,13602,20160725,0.45607236
5075563,12807,20160730,0.4573631
5861995,3992,20160705,0.4531714
6648427,9983,20160722,0.4531714
7221871,13602,20160725,0.45607236
5390959,981,20160709,0.4849189
5390959,981,20160710,0.4849189
6220399,13602,20160723,0.45607236
5455471,3543,20160731,0.4582683
6558319,13602,20160717,0.45607236
5854831,10418,20160706,0.4531714
5092975,1574,20160716,0.4573631
5119603,10453,20160717,0.4573631
6449779,13602,20160720,0.45607236
7257715,13602,20160725,0.45607236
7002739,1391,20160701,0.48469436
7002739,1391,20160703,0.48469436
5196403,785,20160730,0.4582683
5734003,2902,20160710,0.45615125
5224051,13602,20160722,0.45607236
5749363,3429,20160706,0.4531714
5267059,6883,20160722,0.4587889
4228723,4277,20160711,0.4573631
7125619,2096,20160728,0.4582683
4778611,10438,20160710,0.4531714
5665399,3992,20160713,0.4531714
5665399,3216,20160710,0.4631611
5410423,8499,20160726,0.47015664
6983287,13602,20160714,0.45607236
6983287,2978,20160704,0.4531714
6040183,10418,20160701,0.4531714
6040183,10438,20160727,0.4531714
5521015,10446,20160719,0.4622502
6307447,13602,20160727,0.45607236
5803639,9983,20160713,0.4531714
5803639,8059,20160704,0.4531714
7161463,3686,20160721,0.4626398
4301431,13602,20160704,0.45607236
5649019,1222,20160703,0.4770903
5649019,1222,20160718,0.4770903
5649019,8903,20160710,0.46023968
5649019,1222,20160714,0.4770903
5649019,4700,20160704,0.46023968
4352635,2978,20160728,0.4531714
5409403,13602,20160728,0.45607236
5409403,3429,20160704,0.4531714
6466171,13602,20160724,0.45607236
6466171,8059,20160717,0.4531714
5953147,13926,20160703,0.4587889
4715131,2978,20160729,0.4531714
7074427,9983,20160728,0.4531714
5781115,4277,20160718,0.4573631
6079099,13602,20160723,0.45607236
4324987,6928,20160702,0.4573631
4324987,1808,20160702,0.4573631
6695551,4727,20160723,0.4626398
6729343,13602,20160710,0.45607236
7260799,12938,20160715,0.4573631
5187199,13602,20160704,0.45607236
5712511,13602,20160703,0.45607236
5992063,10438,20160714,0.4531714
7306879,253,20160717,0.4582683
6790783,9983,20160715,0.4531714
6790783,2601,20160715,0.45989317
6790783,10418,20160701,0.4531714
6545023,3743,20160705,0.4623555
6545023,160,20160704,0.4623555
6551167,9323,20160730,0.4578835
6551167,13602,20160715,0.45607236
6815359,13602,20160728,0.45607236
5552767,13602,20160701,0.45607236
7153279,13602,20160722,0.45607236
6118015,2002,20160714,0.4573631
5070463,807,20160726,0.4582683
4578943,2234,20160719,0.4578835
6415999,13602,20160723,0.45607236
4372099,13602,20160728,0.45607236
4372099,9983,20160701,0.4531714
4639363,13602,20160723,0.45607236
4378243,13602,20160721,0.45607236
5186179,1262,20160705,0.4573631
7296643,13602,20160727,0.45607236
7296643,10438,20160704,0.4531714
6792835,8059,20160712,0.4531714
6792835,3429,20160713,0.4531714
6792835,9983,20160712,0.4531714
6270595,10438,20160703,0.4531714
6823555,10609,20160714,0.45360452
5530243,13602,20160712,0.45607236
4488835,6500,20160706,0.4573631
4504195,7763,20160728,0.4582683
5060227,9983,20160712,0.4531714
5060227,13602,20160725,0.45607236
6387331,13602,20160725,0.45607236
6387331,9983,20160726,0.4531714
4295299,1904,20160702,0.45571774
6924931,10418,20160718,0.4531714
4571779,3429,20160705,0.4531714
4571779,8059,20160704,0.4531714
4349575,13602,20160714,0.45607236
4355719,13602,20160723,0.45607236
4632199,13602,20160727,0.45607236
4896391,8635,20160728,0.4637411
4896391,3429,20160725,0.4531714
4896391,13602,20160728,0.45607236
5172871,2601,20160731,0.46665826
5983879,13602,20160712,0.45607236
4687495,8059,20160714,0.4531714
4687495,4427,20160730,0.4582683
5787271,1540,20160731,0.4573631
6598279,2978,20160712,0.4531714
4764295,13602,20160722,0.45607236
7138951,10418,20160722,0.4531714
6109831,13602,20160705,0.45607236
5955211,13602,20160706,0.45607236
5715595,13602,20160705,0.45607236
4680331,10418,20160713,0.4531714
4772491,3429,20160710,0.4531714
4772491,8059,20160706,0.4531714
6093451,12177,20160707,0.4582683
6357643,2601,20160710,0.46189824
6363787,2978,20160711,0.4531714
5887627,8059,20160716,0.4531714
5637775,13602,20160703,0.45607236
5637775,12429,20160722,0.4631611
5637775,13398,20160722,0.45360452
5637775,10438,20160716,0.4531714
5637775,5370,20160722,0.4662476
5395087,13602,20160706,0.45607236
5395087,9983,20160701,0.4531714
5395087,5743,20160721,0.4582683
5395087,3429,20160717,0.4531714
6203023,9983,20160714,0.4531714
7262863,9983,20160706,0.4531714
6482575,2978,20160710,0.4531714
6482575,10418,20160706,0.4531714
5444239,12418,20160704,0.4905917
5444239,12418,20160703,0.4905917
7281295,11535,20160704,0.4622502
7287439,13602,20160703,0.45607236
6519439,10438,20160711,0.4531714
6519439,10418,20160703,0.4531714
6519439,2978,20160703,0.4531714
4433551,13602,20160706,0.45607236
5508751,13602,20160713,0.45607236
5800591,13602,20160726,0.45607236
5800591,2601,20160704,0.46189824
5800591,13320,20160721,0.4573631
5560975,3992,20160707,0.4531714
4802191,2978,20160726,0.4531714
6484627,2978,20160706,0.4531714
5980819,9967,20160705,0.4573631
5980819,13602,20160727,0.45607236
6794899,11535,20160720,0.4622502
4702867,13602,20160702,0.45607236
6023827,785,20160725,0.4582683
4730515,11799,20160717,0.47376564
4730515,2902,20160717,0.47376564
4730515,13602,20160720,0.45607236
5301907,13602,20160719,0.45607236
5836435,10418,20160703,0.4531714
5839507,5349,20160725,0.4582683
6374035,13320,20160728,0.4573631
6374035,13602,20160707,0.45607236
5851795,12114,20160708,0.4582683
5915287,13602,20160723,0.45607236
6179479,4811,20160704,0.4582683
6462103,8059,20160723,0.4531714
5423767,13602,20160715,0.45607236
6738583,11894,20160721,0.48211038
6738583,11894,20160730,0.48211038
7263895,13602,20160726,0.45607236
4661911,4251,20160717,0.4573631
5193367,13602,20160704,0.45607236
5989015,2902,20160711,0.45615125
4680343,9983,20160710,0.4531714
4966039,9983,20160730,0.4531714
5500567,8181,20160731,0.4582683
4234903,13602,20160704,0.45607236
4763287,8059,20160704,0.4531714
4502167,5588,20160701,0.4582683
4502167,1967,20160712,0.4582683
6895255,8059,20160712,0.4531714
6403735,10418,20160711,0.4531714
6955675,8059,20160704,0.4531714
6955675,3429,20160704,0.4531714
5502619,3429,20160710,0.4531714
5502619,8059,20160710,0.4531714
6353563,13602,20160705,0.45607236
4337311,10418,20160724,0.4531714
6229663,13602,20160727,0.45607236
5194399,5520,20160717,0.4573631
5194399,8059,20160712,0.4531714
5194399,3429,20160712,0.4531714
5980831,13602,20160701,0.45607236
6263455,9983,20160703,0.4531714
6263455,10418,20160703,0.4531714
5744287,13602,20160701,0.45607236
6297247,13602,20160704,0.45607236
4226719,10438,20160715,0.4531714
6066847,9983,20160719,0.4531714
4282015,11799,20160726,0.46404108
4282015,8338,20160713,0.4587889
5332639,1904,20160702,0.45571774
6159007,9983,20160715,0.4531714
5755555,9983,20160718,0.4531714
5755555,13602,20160728,0.45607236
5500579,10026,20160709,0.4587889
6554275,2978,20160707,0.4531714
6821539,10418,20160728,0.4531714
7085731,12807,20160730,0.4843456
7085731,12807,20160725,0.4843456
7085731,12807,20160710,0.4843456
7085731,12807,20160703,0.4843456
7085731,12807,20160721,0.4843456
7085731,12807,20160702,0.4843456
7085731,12807,20160715,0.4843456
6827683,13602,20160717,0.45607236
5297827,9553,20160731,0.4573631
5095075,13602,20160716,0.45607236
5095075,11799,20160730,0.46404108
6166183,10438,20160701,0.4531714
6691495,13602,20160706,0.45607236
4614823,13602,20160714,0.45607236
6190759,9983,20160704,0.4531714
6190759,13602,20160727,0.45607236
4624039,13602,20160704,0.45607236
4624039,9983,20160704,0.4531714
5683879,7341,20160704,0.4573631
5683879,13602,20160705,0.45607236
6998695,13602,20160717,0.45607236
5431975,3429,20160701,0.4531714
5462695,2978,20160716,0.4531714
6540967,13602,20160723,0.45607236
4706983,10418,20160719,0.4531714
5293735,6500,20160704,0.4573631
7146151,5631,20160731,0.4582683
7146151,10418,20160706,0.4531714
5054119,3445,20160720,0.4582683
5054119,1419,20160706,0.4573631
5843623,13602,20160705,0.45607236
5582503,2509,20160720,0.48259887
5582503,2509,20160713,0.48259887
6915751,13602,20160711,0.45607236
6924967,13602,20160726,0.45607236
6663847,13602,20160704,0.45607236
5895847,2978,20160728,0.4531714
4592299,8059,20160712,0.4531714
5403307,2978,20160704,0.4531714
5403307,10418,20160718,0.4531714
4635307,2601,20160704,0.46189824
6232747,13602,20160710,0.45607236
6506155,11799,20160715,0.4572814
7323307,13602,20160712,0.45607236
5575339,2978,20160710,0.4531714
4844203,13602,20160718,0.45607236
5899951,10438,20160723,0.4531714
5128879,9983,20160704,0.4531714
4649647,2978,20160725,0.4531714
6535855,1298,20160717,0.47763294
6535855,1298,20160715,0.47763294
6535855,1298,20160730,0.47763294
6535855,3429,20160711,0.4531714
6535855,8059,20160714,0.4531714
5285551,9565,20160704,0.4582683
5024431,3992,20160702,0.4531714
5316271,7085,20160726,0.4573631
6643375,10418,20160706,0.4531714
4620979,13602,20160728,0.45607236
4620979,9983,20160702,0.4531714
4636339,10418,20160710,0.4531714
